formulaRank	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#all classifications	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	mappingFeatureId	overallFeatureQuality
1	C19H14N2Si	[M + K]+	C19H14KN2Si+	Alkaloids	0.980	Tryptophan alkaloids	0.957	Simple indole alkaloids	0.580	Organoheterocyclic compounds	0.961	Indoles and derivatives	0.592	Indoles	0.686			Indoles	0.686	Organic compounds; Organoheterocyclic compounds; Pyridines and derivatives; Pyrroles; Indoles and derivatives; Organohalogen compounds; Organonitrogen compounds; Benzenoids; Indoles; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities	337.055	452	7.536	755816541216747932	755805704485682977	1428	
1	C41H32O26	[M + Na]+	C41H32NaO26+	Shikimates and Phenylpropanoids	0.996	Phenolic acids (C6-C1)	0.990	Gallotannins	0.990	Phenylpropanoids and polyketides	0.934	Tannins	0.975					Tannins	0.975	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Phenols; Benzoic acids and derivatives; Tannins; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Benzoyl derivatives; Organooxygen compounds; Pyrogallols and derivatives; Carboxylic acid derivatives; Carboxylic acid esters; Hydroxybenzoic acid derivatives; Gallic acid and derivatives; Benzenetriols and derivatives; Benzoic acid esters; Monosaccharides; Acetals; Secondary alcohols; Oxanes; Benzene and substituted derivatives; Polyols; Benzenoids; Galloyl esters; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; m-Hydroxybenzoic acid esters; p-Hydroxybenzoic acid esters; p-Hydroxybenzoic acid alkyl esters; Chemical entities	963.106	453	7.547	755816492994834754	755813237875178350	930	
1	C41H32O26	[M + Na]+	C41H32NaO26+	Shikimates and Phenylpropanoids	0.996	Phenolic acids (C6-C1)	0.990	Gallotannins	0.990	Phenylpropanoids and polyketides	0.934	Tannins	0.975					Tannins	0.975	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Phenols; Benzoic acids and derivatives; Tannins; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Benzoyl derivatives; Organooxygen compounds; Pyrogallols and derivatives; Carboxylic acid derivatives; Carboxylic acid esters; Hydroxybenzoic acid derivatives; Gallic acid and derivatives; Benzenetriols and derivatives; Benzoic acid esters; Monosaccharides; Acetals; Secondary alcohols; Oxanes; Benzene and substituted derivatives; Polyols; Benzenoids; Galloyl esters; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; m-Hydroxybenzoic acid esters; p-Hydroxybenzoic acid esters; p-Hydroxybenzoic acid alkyl esters; Chemical entities	963.106	453	7.547	755816557939437991	755805538015148024	930	
1	C41H32O26	[M + Na]+	C41H32NaO26+	Shikimates and Phenylpropanoids	0.996	Phenolic acids (C6-C1)	0.990	Gallotannins	0.990	Phenylpropanoids and polyketides	0.934	Tannins	0.975					Tannins	0.975	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Phenols; Benzoic acids and derivatives; Tannins; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Benzoyl derivatives; Organooxygen compounds; Pyrogallols and derivatives; Carboxylic acid derivatives; Carboxylic acid esters; Hydroxybenzoic acid derivatives; Gallic acid and derivatives; Benzenetriols and derivatives; Benzoic acid esters; Monosaccharides; Acetals; Secondary alcohols; Oxanes; Benzene and substituted derivatives; Polyols; Benzenoids; Galloyl esters; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; m-Hydroxybenzoic acid esters; p-Hydroxybenzoic acid esters; p-Hydroxybenzoic acid alkyl esters; Chemical entities	963.106	453	7.547	755816580047614432	755805678732654509	930	
1	C21H20O9	[M + H]+	C21H21O9+	Shikimates and Phenylpropanoids	0.999	Flavonoids	0.993	Flavanones	0.992	Phenylpropanoids and polyketides	0.998	Flavonoids	0.993	Flavonoid glycosides	0.982	Flavonoid C-glycosides	0.976	Flavonoid C-glycosides	0.976	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Ketones; Benzopyrans; Alkyl aryl ethers; Alcohols and polyols; Phenols; Chromones; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Primary alcohols; Organooxygen compounds; Flavonoids; Flavans; Flavonoid glycosides; Dialkyl ethers; Hexoses; Monosaccharides; Flavanones; Secondary alcohols; Flavonoid C-glycosides; Carbonyl compounds; Oxanes; Glycosyl compounds; C-glycosyl compounds; Benzene and substituted derivatives; Polyols; Benzenoids; 4'-hydroxyflavonoids; Hydroxyflavonoids; 5-hydroxyflavonoids; 7-hydroxyflavonoids; 1-benzopyrans; Aryl ketones; Aryl alkyl ketones; Vinylogous acids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Phenolic glycosides; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities	417.118	453	7.552	755816360610017338	755813213992809746	504	
1	C21H20O9	[M + H]+	C21H21O9+	Shikimates and Phenylpropanoids	0.999	Flavonoids	0.993	Flavanones	0.992	Phenylpropanoids and polyketides	0.998	Flavonoids	0.993	Flavonoid glycosides	0.982	Flavonoid C-glycosides	0.976	Flavonoid C-glycosides	0.976	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Ketones; Benzopyrans; Alkyl aryl ethers; Alcohols and polyols; Phenols; Chromones; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Primary alcohols; Organooxygen compounds; Flavonoids; Flavans; Flavonoid glycosides; Dialkyl ethers; Hexoses; Monosaccharides; Flavanones; Secondary alcohols; Flavonoid C-glycosides; Carbonyl compounds; Oxanes; Glycosyl compounds; C-glycosyl compounds; Benzene and substituted derivatives; Polyols; Benzenoids; 4'-hydroxyflavonoids; Hydroxyflavonoids; 5-hydroxyflavonoids; 7-hydroxyflavonoids; 1-benzopyrans; Aryl ketones; Aryl alkyl ketones; Vinylogous acids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Phenolic glycosides; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities	417.118	453	7.552	755816501857399130	755805510689255836	504	
1	C21H20O9	[M + H]+	C21H21O9+	Shikimates and Phenylpropanoids	0.999	Flavonoids	0.993	Flavanones	0.992	Phenylpropanoids and polyketides	0.998	Flavonoids	0.993	Flavonoid glycosides	0.982	Flavonoid C-glycosides	0.976	Flavonoid C-glycosides	0.976	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Ketones; Benzopyrans; Alkyl aryl ethers; Alcohols and polyols; Phenols; Chromones; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Primary alcohols; Organooxygen compounds; Flavonoids; Flavans; Flavonoid glycosides; Dialkyl ethers; Hexoses; Monosaccharides; Flavanones; Secondary alcohols; Flavonoid C-glycosides; Carbonyl compounds; Oxanes; Glycosyl compounds; C-glycosyl compounds; Benzene and substituted derivatives; Polyols; Benzenoids; 4'-hydroxyflavonoids; Hydroxyflavonoids; 5-hydroxyflavonoids; 7-hydroxyflavonoids; 1-benzopyrans; Aryl ketones; Aryl alkyl ketones; Vinylogous acids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Phenolic glycosides; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities	417.118	453	7.552	755816511567212922	755805654988697937	504	
1	C21H22O10	[M + H]+	C21H23O10+	Shikimates and Phenylpropanoids	0.997	Flavonoids	0.970	Dihydroflavonols	0.723	Phenylpropanoids and polyketides	0.968	Flavonoids	0.967	Flavonoid glycosides	0.923	Flavonoid O-glycosides	0.918	Flavonoid O-glycosides	0.918	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Ketones; Benzopyrans; Alkyl aryl ethers; Alcohols and polyols; Phenols; Catechols; Chromones; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Primary alcohols; Organooxygen compounds; Flavonoids; Flavans; Flavonoid glycosides; Benzenediols; Flavanonols; Hexoses; Monosaccharides; Flavonoid O-glycosides; Flavanones; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Benzenoids; 3'-hydroxyflavonoids; 4'-hydroxyflavonoids; Hydroxyflavonoids; 5-hydroxyflavonoids; 7-hydroxyflavonoids; 1-benzopyrans; Aryl ketones; Aryl alkyl ketones; Vinylogous acids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities	435.128	453	7.552	755816362262573136	755805655420711281	512	
1	C21H22O10	[M + H]+	C21H23O10+	Shikimates and Phenylpropanoids	0.997	Flavonoids	0.970	Dihydroflavonols	0.723	Phenylpropanoids and polyketides	0.968	Flavonoids	0.967	Flavonoid glycosides	0.923	Flavonoid O-glycosides	0.918	Flavonoid O-glycosides	0.918	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Ketones; Benzopyrans; Alkyl aryl ethers; Alcohols and polyols; Phenols; Catechols; Chromones; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Primary alcohols; Organooxygen compounds; Flavonoids; Flavans; Flavonoid glycosides; Benzenediols; Flavanonols; Hexoses; Monosaccharides; Flavonoid O-glycosides; Flavanones; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Benzenoids; 3'-hydroxyflavonoids; 4'-hydroxyflavonoids; Hydroxyflavonoids; 5-hydroxyflavonoids; 7-hydroxyflavonoids; 1-benzopyrans; Aryl ketones; Aryl alkyl ketones; Vinylogous acids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities	435.128	453	7.552	755816447541162229	755805511205155260	512	
1	C21H22O10	[M + H]+	C21H23O10+	Shikimates and Phenylpropanoids	0.997	Flavonoids	0.970	Dihydroflavonols	0.723	Phenylpropanoids and polyketides	0.968	Flavonoids	0.967	Flavonoid glycosides	0.923	Flavonoid O-glycosides	0.918	Flavonoid O-glycosides	0.918	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Ketones; Benzopyrans; Alkyl aryl ethers; Alcohols and polyols; Phenols; Catechols; Chromones; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Primary alcohols; Organooxygen compounds; Flavonoids; Flavans; Flavonoid glycosides; Benzenediols; Flavanonols; Hexoses; Monosaccharides; Flavonoid O-glycosides; Flavanones; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Benzenoids; 3'-hydroxyflavonoids; 4'-hydroxyflavonoids; Hydroxyflavonoids; 5-hydroxyflavonoids; 7-hydroxyflavonoids; 1-benzopyrans; Aryl ketones; Aryl alkyl ketones; Vinylogous acids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities	435.128	453	7.552	755816566747476415	755813214437406002	512	
1	C15H12O5	[M + H]+	C15H13O5+	Shikimates and Phenylpropanoids	1.000	Flavonoids	0.995	Flavanones	0.982	Phenylpropanoids and polyketides	0.999	Flavonoids	0.991	Hydroxyflavonoids	0.993	4'-hydroxyflavonoids	0.894	4'-hydroxyflavonoids	0.894	Organic compounds; Organoheterocyclic compounds; Ketones; Benzopyrans; Alkyl aryl ethers; Phenols; Chromones; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Organooxygen compounds; Flavonoids; Flavans; Flavanones; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; 4'-hydroxyflavonoids; Hydroxyflavonoids; 5-hydroxyflavonoids; 7-hydroxyflavonoids; 1-benzopyrans; Aryl ketones; Aryl alkyl ketones; Vinylogous acids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities	273.076	453	7.552	755816334705995702	755805642187681269	279	
1	C15H12O5	[M + H]+	C15H13O5+	Shikimates and Phenylpropanoids	1.000	Flavonoids	0.995	Flavanones	0.982	Phenylpropanoids and polyketides	0.999	Flavonoids	0.991	Hydroxyflavonoids	0.993	4'-hydroxyflavonoids	0.894	4'-hydroxyflavonoids	0.894	Organic compounds; Organoheterocyclic compounds; Ketones; Benzopyrans; Alkyl aryl ethers; Phenols; Chromones; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Organooxygen compounds; Flavonoids; Flavans; Flavanones; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; 4'-hydroxyflavonoids; Hydroxyflavonoids; 5-hydroxyflavonoids; 7-hydroxyflavonoids; 1-benzopyrans; Aryl ketones; Aryl alkyl ketones; Vinylogous acids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities	273.076	453	7.552	755816359485943854	755813201351176630	279	
1	C15H12O5	[M + H]+	C15H13O5+	Shikimates and Phenylpropanoids	1.000	Flavonoids	0.995	Flavanones	0.982	Phenylpropanoids and polyketides	0.999	Flavonoids	0.991	Hydroxyflavonoids	0.993	4'-hydroxyflavonoids	0.894	4'-hydroxyflavonoids	0.894	Organic compounds; Organoheterocyclic compounds; Ketones; Benzopyrans; Alkyl aryl ethers; Phenols; Chromones; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Organooxygen compounds; Flavonoids; Flavans; Flavanones; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; 4'-hydroxyflavonoids; Hydroxyflavonoids; 5-hydroxyflavonoids; 7-hydroxyflavonoids; 1-benzopyrans; Aryl ketones; Aryl alkyl ketones; Vinylogous acids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities	273.076	453	7.552	755816415211466898	755805496512507456	279	
1	C11H16O3	[M + H]+	C11H17O3+	Terpenoids	0.829	Monoterpenoids	0.217	2-pyrone derivatives	0.075	Organoheterocyclic compounds	0.565	Dihydrofurans	0.455	Furanones	0.570	Butenolides	0.598	Butenolides	0.598	Organic compounds; Organoheterocyclic compounds; Lactones; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Secondary alcohols; Carbonyl compounds; Furanones; Butenolides; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	197.117	454	7.562	755816350585630701	755805651809415277	442	
1	C11H16O3	[M + H]+	C11H17O3+	Terpenoids	0.829	Monoterpenoids	0.217	2-pyrone derivatives	0.075	Organoheterocyclic compounds	0.565	Dihydrofurans	0.455	Furanones	0.570	Butenolides	0.598	Butenolides	0.598	Organic compounds; Organoheterocyclic compounds; Lactones; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Secondary alcohols; Carbonyl compounds; Furanones; Butenolides; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	197.117	454	7.562	755816359272034340	755805506989879480	442	
1	C11H16O3	[M + H]+	C11H17O3+	Terpenoids	0.829	Monoterpenoids	0.217	2-pyrone derivatives	0.075	Organoheterocyclic compounds	0.565	Dihydrofurans	0.455	Furanones	0.570	Butenolides	0.598	Butenolides	0.598	Organic compounds; Organoheterocyclic compounds; Lactones; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Secondary alcohols; Carbonyl compounds; Furanones; Butenolides; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	197.117	454	7.562	755816519049851281	755813210763195438	442	
1	C34H26O21	[M + H]+	C34H27O21+	Shikimates and Phenylpropanoids	0.996	Phenolic acids (C6-C1)	0.987	Gallotannins	0.986	Phenylpropanoids and polyketides	0.926	Tannins	0.969					Tannins	0.969	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Phenols; Benzoic acids and derivatives; Tannins; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Benzoyl derivatives; Organooxygen compounds; Pyrogallols and derivatives; Carboxylic acid derivatives; Carboxylic acid esters; Hydroxybenzoic acid derivatives; Gallic acid and derivatives; Benzenetriols and derivatives; Benzoic acid esters; Monosaccharides; Acetals; Secondary alcohols; Oxanes; Benzene and substituted derivatives; Polyols; Benzenoids; Galloyl esters; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; m-Hydroxybenzoic acid esters; p-Hydroxybenzoic acid esters; p-Hydroxybenzoic acid alkyl esters; Chemical entities	771.103	454	7.565	755816379677323366	755805517366588220	612	
