554,1003,MS2 (modified) cosine,0.843,cos=0.843
5763,5865,MS2 (modified) cosine,0.737,cos=0.737
1508,1611,MS2 (modified) cosine,0.891,cos=0.891
2982,5556,MS2 (modified) cosine,0.971,cos=0.971
600,4917,MS2 (modified) cosine,0.791,cos=0.791
2946,5012,MS2 (modified) cosine,0.824,cos=0.824
96,3060,MS2 (modified) cosine,0.710,cos=0.710
3585,3836,MS2 (modified) cosine,0.892,cos=0.892
2799,2936,MS2 (modified) cosine,0.830,cos=0.830
2080,2118,MS2 (modified) cosine,0.713,cos=0.713
613,641,MS2 (modified) cosine,0.778,cos=0.778
2261,6279,MS2 (modified) cosine,0.938,cos=0.938
3731,4603,MS2 (modified) cosine,0.881,cos=0.881
3961,4746,MS2 (modified) cosine,0.782,cos=0.782
1355,3060,MS2 (modified) cosine,0.919,cos=0.919
569,2729,MS2 (modified) cosine,0.702,cos=0.702
1473,5556,MS2 (modified) cosine,0.963,cos=0.963
3835,4872,MS2 (modified) cosine,0.751,cos=0.751
2422,5399,MS2 (modified) cosine,0.774,cos=0.774
1961,3517,MS2 (modified) cosine,0.821,cos=0.821
4698,4849,MS2 (modified) cosine,0.739,cos=0.739
5865,6292,MS2 (modified) cosine,0.757,cos=0.757
4257,6207,MS2 (modified) cosine,0.745,cos=0.745
2653,2952,MS2 (modified) cosine,0.923,cos=0.923
569,3380,MS2 (modified) cosine,0.756,cos=0.756
2366,3788,MS2 (modified) cosine,0.905,cos=0.905
3230,4257,MS2 (modified) cosine,0.800,cos=0.800
2946,3932,MS2 (modified) cosine,0.841,cos=0.841
2525,3230,MS2 (modified) cosine,0.817,cos=0.817
3788,5007,MS2 (modified) cosine,0.797,cos=0.797
3509,3731,MS2 (modified) cosine,0.891,cos=0.891
2799,6037,MS2 (modified) cosine,0.712,cos=0.712
2801,3005,MS2 (modified) cosine,0.791,cos=0.791
477,563,MS2 (modified) cosine,0.938,cos=0.938
2080,3380,MS2 (modified) cosine,0.778,cos=0.778
3991,4061,MS2 (modified) cosine,0.787,cos=0.787
4406,6278,MS2 (modified) cosine,0.716,cos=0.716
477,2177,MS2 (modified) cosine,0.728,cos=0.728
