ID1,ID2,EdgeType,Score,Annotation
2217,15415,DreaMS,0.317,score=0.317
2686,5773,DreaMS,0.145,score=0.145
1793,2982,DreaMS,0.173,score=0.173
2968,3385,DreaMS,0.325,score=0.325
2396,3683,DreaMS,0.201,score=0.201
3005,12742,DreaMS,0.197,score=0.197
4415,10129,DreaMS,0.113,score=0.113
135,3261,DreaMS,0.222,score=0.222
2988,13954,DreaMS,0.153,score=0.153
1474,4712,DreaMS,0.100,score=0.100
1375,3770,DreaMS,0.138,score=0.138
2587,3683,DreaMS,0.243,score=0.243
2850,17170,DreaMS,0.249,score=0.249
1002,12141,DreaMS,0.223,score=0.223
3053,3196,DreaMS,0.219,score=0.219
395,2362,DreaMS,0.358,score=0.358
4221,4587,DreaMS,0.267,score=0.267
1887,2396,DreaMS,0.080,score=0.080
2189,14861,DreaMS,0.234,score=0.234
5369,16431,DreaMS,0.018,score=0.018
2587,9985,DreaMS,0.174,score=0.174
1331,2534,DreaMS,0.191,score=0.191
5545,15787,DreaMS,0.312,score=0.312
2796,5663,DreaMS,0.334,score=0.334
6032,15786,DreaMS,0.054,score=0.054
384,2373,DreaMS,0.291,score=0.291
4590,9954,DreaMS,0.347,score=0.347
5375,16425,DreaMS,0.247,score=0.247
2959,5038,DreaMS,0.276,score=0.276
496,1123,DreaMS,0.375,score=0.375
6088,17161,DreaMS,0.307,score=0.307
3131,20005,DreaMS,0.271,score=0.271
1916,5503,DreaMS,0.371,score=0.371
1080,1375,DreaMS,0.267,score=0.267
5067,5375,DreaMS,0.491,score=0.491
1098,1887,DreaMS,0.100,score=0.100
5038,5774,DreaMS,0.046,score=0.046
2474,3733,DreaMS,0.345,score=0.345
6114,14645,DreaMS,0.049,score=0.049
5663,10142,DreaMS,0.228,score=0.228
2202,5909,DreaMS,0.443,score=0.443
999,6058,DreaMS,0.324,score=0.324
5983,15835,DreaMS,0.227,score=0.227
1123,7274,DreaMS,0.322,score=0.322
2850,5609,DreaMS,0.424,score=0.424
1077,4805,DreaMS,0.397,score=0.397
2421,4801,DreaMS,0.176,score=0.176
1691,16425,DreaMS,0.223,score=0.223
3892,4442,DreaMS,0.092,score=0.092
5613,15719,DreaMS,0.109,score=0.109
5038,12764,DreaMS,0.136,score=0.136
5414,5614,DreaMS,0.274,score=0.274
2184,3608,DreaMS,0.505,score=0.505
2463,12742,DreaMS,0.161,score=0.161
5856,11619,DreaMS,0.329,score=0.329
13826,13878,DreaMS,0.345,score=0.345
692,4653,DreaMS,0.184,score=0.184
1035,2796,DreaMS,0.202,score=0.202
7270,17161,DreaMS,0.392,score=0.392
997,2200,DreaMS,0.257,score=0.257
2699,5572,DreaMS,0.379,score=0.379
5861,15951,DreaMS,0.221,score=0.221
1195,3268,DreaMS,0.329,score=0.329
1794,13878,DreaMS,0.293,score=0.293
3317,4810,DreaMS,0.074,score=0.074
4884,5030,DreaMS,0.426,score=0.426
400,4590,DreaMS,0.192,score=0.192
3006,5817,DreaMS,0.282,score=0.282
5614,15718,DreaMS,0.194,score=0.194
2520,13026,DreaMS,0.086,score=0.086
3005,5818,DreaMS,0.050,score=0.050
1543,1891,DreaMS,0.008,score=0.008
3053,3175,DreaMS,0.633,score=0.633
3196,14007,DreaMS,0.085,score=0.085
1375,3317,DreaMS,0.277,score=0.277
2521,13025,DreaMS,0.210,score=0.210
1748,3268,DreaMS,0.023,score=0.023
3653,11935,DreaMS,0.213,score=0.213
2184,3653,DreaMS,0.497,score=0.497
4107,14788,DreaMS,0.008,score=0.008
1954,10129,DreaMS,0.137,score=0.137
1891,5668,DreaMS,0.183,score=0.183
1080,20005,DreaMS,0.429,score=0.429
4415,5366,DreaMS,0.400,score=0.400
2865,6032,DreaMS,0.339,score=0.339
3006,11619,DreaMS,0.027,score=0.027
2201,3636,DreaMS,0.124,score=0.124
1474,2989,DreaMS,0.279,score=0.279
3664,4184,DreaMS,0.377,score=0.377
288,2950,DreaMS,0.417,score=0.417
5566,7274,DreaMS,0.104,score=0.104
1035,6059,DreaMS,0.393,score=0.393
1218,1767,DreaMS,0.389,score=0.389
2947,3589,DreaMS,0.520,score=0.520
13838,14613,DreaMS,0.457,score=0.457
3663,13872,DreaMS,0.236,score=0.236
4874,5865,DreaMS,0.123,score=0.123
3589,13826,DreaMS,0.298,score=0.298
1077,5924,DreaMS,0.388,score=0.388
1077,2201,DreaMS,0.219,score=0.219
5349,12141,DreaMS,0.020,score=0.020
2779,3974,DreaMS,0.109,score=0.109
2100,4107,DreaMS,0.300,score=0.300
13025,16431,DreaMS,0.020,score=0.020
2779,5492,DreaMS,0.082,score=0.082
4623,5552,DreaMS,0.336,score=0.336
566,12141,DreaMS,0.145,score=0.145
4432,5349,DreaMS,0.131,score=0.131
5937,15875,DreaMS,0.256,score=0.256
1484,5012,DreaMS,0.223,score=0.223
1706,2958,DreaMS,0.280,score=0.280
3330,5742,DreaMS,0.352,score=0.352
2073,4523,DreaMS,0.312,score=0.312
5375,7867,DreaMS,0.186,score=0.186
2393,13026,DreaMS,0.185,score=0.185
2779,11720,DreaMS,0.133,score=0.133
8716,17330,DreaMS,0.237,score=0.237
331,394,DreaMS,0.253,score=0.253
10915,13878,DreaMS,0.425,score=0.425
5513,10142,DreaMS,0.287,score=0.287
288,1695,DreaMS,0.265,score=0.265
1098,11985,DreaMS,0.031,score=0.031
11229,15409,DreaMS,0.207,score=0.207
4623,5819,DreaMS,0.318,score=0.318
288,15633,DreaMS,0.088,score=0.088
2958,12764,DreaMS,0.118,score=0.118
3629,3683,DreaMS,0.230,score=0.230
1037,3683,DreaMS,0.253,score=0.253
4678,5497,DreaMS,0.065,score=0.065
1637,2737,DreaMS,0.325,score=0.325
384,14778,DreaMS,0.001,score=0.001
1344,2521,DreaMS,0.378,score=0.378
12141,16425,DreaMS,0.458,score=0.458
1732,9954,DreaMS,0.183,score=0.183
5497,15835,DreaMS,0.165,score=0.165
4645,5797,DreaMS,0.066,score=0.066
3261,11648,DreaMS,0.132,score=0.132
2585,15875,DreaMS,0.222,score=0.222
1010,1794,DreaMS,0.448,score=0.448
1631,3385,DreaMS,0.181,score=0.181
5010,5729,DreaMS,0.491,score=0.491
2947,3629,DreaMS,0.350,score=0.350
2988,5909,DreaMS,0.165,score=0.165
2999,12748,DreaMS,0.192,score=0.192
2999,11217,DreaMS,0.132,score=0.132
2865,4916,DreaMS,0.365,score=0.365
352,1631,DreaMS,0.137,score=0.137
2686,5742,DreaMS,0.338,score=0.338
1561,3131,DreaMS,0.285,score=0.285
795,16431,DreaMS,0.168,score=0.168
1484,11619,DreaMS,0.223,score=0.223
1489,3175,DreaMS,0.211,score=0.211
4536,15937,DreaMS,0.177,score=0.177
3589,5865,DreaMS,0.155,score=0.155
2100,3342,DreaMS,0.172,score=0.172
1126,17170,DreaMS,0.210,score=0.210
2968,3608,DreaMS,0.303,score=0.303
2897,4884,DreaMS,0.231,score=0.231
2897,3856,DreaMS,0.131,score=0.131
1817,5742,DreaMS,0.337,score=0.337
1035,2585,DreaMS,0.275,score=0.275
3857,4107,DreaMS,0.175,score=0.175
1140,2587,DreaMS,0.196,score=0.196
2793,4988,DreaMS,0.122,score=0.122
5937,15869,DreaMS,0.239,score=0.239
1075,1729,DreaMS,0.366,score=0.366
1793,12850,DreaMS,0.292,score=0.292
1916,3876,DreaMS,0.106,score=0.106
3857,3907,DreaMS,0.216,score=0.216
3293,13826,DreaMS,0.369,score=0.369
6032,14594,DreaMS,0.357,score=0.357
3683,5771,DreaMS,0.221,score=0.221
2699,5729,DreaMS,0.396,score=0.396
2336,8716,DreaMS,0.255,score=0.255
2184,5038,DreaMS,0.250,score=0.250
1002,1344,DreaMS,0.376,score=0.376
3907,14645,DreaMS,0.033,score=0.033
1140,2516,DreaMS,0.236,score=0.236
135,15786,DreaMS,0.153,score=0.153
5555,11935,DreaMS,0.149,score=0.149
3276,5547,DreaMS,0.338,score=0.338
140,14778,DreaMS,0.112,score=0.112
5369,16425,DreaMS,0.136,score=0.136
2796,4534,DreaMS,0.273,score=0.273
3961,5082,DreaMS,0.425,score=0.425
3636,5818,DreaMS,0.010,score=0.010
3770,7270,DreaMS,0.191,score=0.191
2498,4651,DreaMS,0.423,score=0.423
4666,11230,DreaMS,0.096,score=0.096
1140,5861,DreaMS,0.112,score=0.112
3663,5351,DreaMS,0.325,score=0.325
5351,7489,DreaMS,0.169,score=0.169
1140,2217,DreaMS,0.270,score=0.270
1037,1767,DreaMS,0.227,score=0.227
2897,12850,DreaMS,0.105,score=0.105
2393,13878,DreaMS,0.157,score=0.157
1474,2391,DreaMS,0.176,score=0.176
5012,8716,DreaMS,0.167,score=0.167
3268,5555,DreaMS,0.149,score=0.149
331,5393,DreaMS,0.443,score=0.443
2073,5555,DreaMS,0.156,score=0.156
2216,5006,DreaMS,0.166,score=0.166
5670,9985,DreaMS,0.059,score=0.059
4698,6114,DreaMS,0.041,score=0.041
2449,3821,DreaMS,0.355,score=0.355
1331,2396,DreaMS,0.043,score=0.043
5067,14861,DreaMS,0.157,score=0.157
3961,9985,DreaMS,0.192,score=0.192
771,2170,DreaMS,0.057,score=0.057
3338,7867,DreaMS,0.174,score=0.174
2950,4678,DreaMS,0.215,score=0.215
4651,6088,DreaMS,0.246,score=0.246
3587,3743,DreaMS,0.257,score=0.257
999,13954,DreaMS,0.276,score=0.276
3293,3856,DreaMS,0.243,score=0.243
3629,5572,DreaMS,0.252,score=0.252
4442,5861,DreaMS,0.145,score=0.145
395,15402,DreaMS,0.253,score=0.253
2391,5407,DreaMS,0.300,score=0.300
1695,2170,DreaMS,0.342,score=0.342
2786,3293,DreaMS,0.424,score=0.424
340,3974,DreaMS,0.306,score=0.306
384,4812,DreaMS,0.187,score=0.187
2516,3276,DreaMS,0.226,score=0.226
1002,3634,DreaMS,0.383,score=0.383
4645,5348,DreaMS,0.372,score=0.372
2184,4107,DreaMS,0.339,score=0.339
5861,7867,DreaMS,0.150,score=0.150
2449,5349,DreaMS,0.057,score=0.057
2474,2968,DreaMS,0.226,score=0.226
1098,1706,DreaMS,0.227,score=0.227
566,1545,DreaMS,0.147,score=0.147
4714,17086,DreaMS,0.063,score=0.063
395,4801,DreaMS,0.442,score=0.442
2865,3342,DreaMS,0.281,score=0.281
4804,5017,DreaMS,0.417,score=0.417
5006,15835,DreaMS,0.115,score=0.115
1895,4721,DreaMS,0.350,score=0.350
2066,2950,DreaMS,0.384,score=0.384
3664,5537,DreaMS,0.416,score=0.416
771,1075,DreaMS,0.357,score=0.357
1621,2958,DreaMS,0.254,score=0.254
3634,4747,DreaMS,0.182,score=0.182
5369,10934,DreaMS,0.056,score=0.056
5924,17733,DreaMS,0.365,score=0.365
3636,4745,DreaMS,0.460,score=0.460
5857,11648,DreaMS,0.364,score=0.364
1001,1895,DreaMS,0.385,score=0.385
5375,9950,DreaMS,0.114,score=0.114
3005,4623,DreaMS,0.349,score=0.349
2133,9950,DreaMS,0.088,score=0.088
1075,13878,DreaMS,0.557,score=0.557
4158,15875,DreaMS,0.176,score=0.176
1032,1140,DreaMS,0.090,score=0.090
4107,15409,DreaMS,0.091,score=0.091
2686,4873,DreaMS,0.102,score=0.102
5393,16425,DreaMS,0.281,score=0.281
1891,5203,DreaMS,0.001,score=0.001
1627,13826,DreaMS,0.310,score=0.310
3876,11653,DreaMS,0.180,score=0.180
3961,4712,DreaMS,0.180,score=0.180
4510,13025,DreaMS,0.111,score=0.111
14613,15875,DreaMS,0.435,score=0.435
384,5010,DreaMS,0.319,score=0.319
5797,11648,DreaMS,0.223,score=0.223
3907,10142,DreaMS,0.146,score=0.146
8717,11985,DreaMS,0.551,score=0.551
3733,5468,DreaMS,0.338,score=0.338
3131,3385,DreaMS,0.162,score=0.162
3261,15786,DreaMS,0.224,score=0.224
3733,4048,DreaMS,0.365,score=0.365
2498,15719,DreaMS,0.120,score=0.120
1042,1130,DreaMS,0.421,score=0.421
2170,10933,DreaMS,0.074,score=0.074
5537,15838,DreaMS,0.198,score=0.198
2999,5942,DreaMS,0.485,score=0.485
2521,5038,DreaMS,0.219,score=0.219
1035,4666,DreaMS,0.466,score=0.466
2779,5803,DreaMS,0.205,score=0.205
4590,10142,DreaMS,0.320,score=0.320
1767,2897,DreaMS,0.093,score=0.093
2737,3385,DreaMS,0.173,score=0.173
3821,8131,DreaMS,0.007,score=0.007
3293,5750,DreaMS,0.375,score=0.375
2988,5670,DreaMS,0.358,score=0.358
3317,5017,DreaMS,0.215,score=0.215
1916,11217,DreaMS,0.251,score=0.251
3175,3974,DreaMS,0.434,score=0.434
4047,5393,DreaMS,0.335,score=0.335
3317,8131,DreaMS,0.062,score=0.062
89,5566,DreaMS,0.577,score=0.577
999,5375,DreaMS,0.230,score=0.230
1817,3120,DreaMS,0.461,score=0.461
3683,4698,DreaMS,0.149,score=0.149
5030,5349,DreaMS,0.047,score=0.047
2982,6032,DreaMS,0.388,score=0.388
717,2521,DreaMS,0.424,score=0.424
3683,10915,DreaMS,0.210,score=0.210
1474,1883,DreaMS,0.062,score=0.062
1474,16431,DreaMS,0.060,score=0.060
2498,2968,DreaMS,0.273,score=0.273
13026,15402,DreaMS,0.347,score=0.347
5609,15937,DreaMS,0.122,score=0.122
2553,10915,DreaMS,0.242,score=0.242
3653,4128,DreaMS,0.285,score=0.285
2959,3120,DreaMS,0.429,score=0.429
2516,2950,DreaMS,0.343,score=0.343
1691,5513,DreaMS,0.212,score=0.212
1883,11653,DreaMS,0.083,score=0.083
3664,10934,DreaMS,0.158,score=0.158
1561,3857,DreaMS,0.293,score=0.293
4982,13025,DreaMS,0.115,score=0.115
13954,15869,DreaMS,0.799,score=0.799
1836,8131,DreaMS,0.187,score=0.187
4139,4534,DreaMS,0.569,score=0.569
5983,8131,DreaMS,0.123,score=0.123
1695,2336,DreaMS,0.329,score=0.329
1836,14778,DreaMS,0.199,score=0.199
4534,11648,DreaMS,0.240,score=0.240
4510,5742,DreaMS,0.220,score=0.220
4804,17086,DreaMS,0.081,score=0.081
2474,4874,DreaMS,0.432,score=0.432
2189,10934,DreaMS,0.140,score=0.140
2534,10934,DreaMS,0.084,score=0.084
2988,3608,DreaMS,0.246,score=0.246
4523,5729,DreaMS,0.362,score=0.362
2958,5983,DreaMS,0.035,score=0.035
1001,5414,DreaMS,0.153,score=0.153
5369,11229,DreaMS,0.066,score=0.066
2553,5006,DreaMS,0.296,score=0.296
4884,11619,DreaMS,0.261,score=0.261
12628,14594,DreaMS,0.533,score=0.533
6058,11648,DreaMS,0.245,score=0.245
3587,5614,DreaMS,0.397,score=0.397
1542,3876,DreaMS,0.094,score=0.094
717,1331,DreaMS,0.104,score=0.104
2473,11217,DreaMS,0.229,score=0.229
11619,12742,DreaMS,0.622,score=0.622
1895,2797,DreaMS,0.116,score=0.116
3354,4901,DreaMS,0.283,score=0.283
1218,11935,DreaMS,0.081,score=0.081
1732,2133,DreaMS,0.195,score=0.195
1037,4184,DreaMS,0.257,score=0.257
4442,5551,DreaMS,0.210,score=0.210
5067,17332,DreaMS,0.076,score=0.076
13025,15951,DreaMS,0.019,score=0.019
2797,7391,DreaMS,0.306,score=0.306
1037,1720,DreaMS,0.259,score=0.259
4916,5551,DreaMS,0.245,score=0.245
2336,5083,DreaMS,0.219,score=0.219
3332,4665,DreaMS,0.207,score=0.207
1542,5552,DreaMS,0.106,score=0.106
1543,5551,DreaMS,0.228,score=0.228
1729,2102,DreaMS,0.259,score=0.259
2968,11648,DreaMS,0.166,score=0.166
1010,1747,DreaMS,0.299,score=0.299
5552,7867,DreaMS,0.299,score=0.299
89,2201,DreaMS,0.294,score=0.294
2200,2737,DreaMS,0.149,score=0.149
1002,2897,DreaMS,0.297,score=0.297
5856,13025,DreaMS,0.217,score=0.217
3770,4128,DreaMS,0.281,score=0.281
2200,17161,DreaMS,0.368,score=0.368
2184,5614,DreaMS,0.218,score=0.218
1817,2527,DreaMS,0.375,score=0.375
730,12141,DreaMS,0.061,score=0.061
1545,2217,DreaMS,0.253,score=0.253
2587,3317,DreaMS,0.353,score=0.353
5083,5409,DreaMS,0.207,score=0.207
5547,5552,DreaMS,0.535,score=0.535
2189,5609,DreaMS,0.315,score=0.315
1587,1691,DreaMS,0.106,score=0.106
1748,12742,DreaMS,0.255,score=0.255
331,13839,DreaMS,0.068,score=0.068
1793,2786,DreaMS,0.092,score=0.092
1561,2201,DreaMS,0.257,score=0.257
5203,9950,DreaMS,0.225,score=0.225
384,5781,DreaMS,0.248,score=0.248
1484,1794,DreaMS,0.286,score=0.286
3276,4721,DreaMS,0.178,score=0.178
4706,14877,DreaMS,0.267,score=0.267
2396,11985,DreaMS,0.107,score=0.107
4534,5983,DreaMS,0.269,score=0.269
1375,3261,DreaMS,0.176,score=0.176
1010,4714,DreaMS,0.350,score=0.350
394,5771,DreaMS,0.245,score=0.245
5742,5797,DreaMS,0.219,score=0.219
1543,2184,DreaMS,0.267,score=0.267
424,7391,DreaMS,0.265,score=0.265
4712,5667,DreaMS,0.436,score=0.436
1543,9985,DreaMS,0.067,score=0.067
1080,7270,DreaMS,0.168,score=0.168
3770,5038,DreaMS,0.259,score=0.259
2336,5012,DreaMS,0.184,score=0.184
4711,5668,DreaMS,0.139,score=0.139
2968,5614,DreaMS,0.199,score=0.199
4645,7274,DreaMS,0.177,score=0.177
1545,3175,DreaMS,0.274,score=0.274
5909,15951,DreaMS,0.078,score=0.078
3857,5924,DreaMS,0.169,score=0.169
5492,14788,DreaMS,0.217,score=0.217
2201,2463,DreaMS,0.225,score=0.225
1631,2200,DreaMS,0.080,score=0.080
1747,20005,DreaMS,0.069,score=0.069
4901,5566,DreaMS,0.352,score=0.352
1140,3954,DreaMS,0.297,score=0.297
1098,2449,DreaMS,0.281,score=0.281
496,3196,DreaMS,0.132,score=0.132
4714,14613,DreaMS,0.048,score=0.048
1706,2021,DreaMS,0.183,score=0.183
4510,5351,DreaMS,0.198,score=0.198
4698,5819,DreaMS,0.267,score=0.267
3519,15869,DreaMS,0.015,score=0.015
1720,13826,DreaMS,0.004,score=0.004
2020,14594,DreaMS,0.382,score=0.382
5375,16431,DreaMS,0.138,score=0.138
2216,5203,DreaMS,0.310,score=0.310
2362,5909,DreaMS,0.417,score=0.417
2498,5613,DreaMS,0.295,score=0.295
3006,20005,DreaMS,0.258,score=0.258
4714,5803,DreaMS,0.044,score=0.044
5667,14613,DreaMS,0.010,score=0.010
4536,8716,DreaMS,0.124,score=0.124
1732,4884,DreaMS,0.380,score=0.380
1130,1627,DreaMS,0.222,score=0.222
2100,2968,DreaMS,0.203,score=0.203
3519,5017,DreaMS,0.049,score=0.049
3330,5942,DreaMS,0.238,score=0.238
1126,1631,DreaMS,0.092,score=0.092
692,14778,DreaMS,0.078,score=0.078
2958,6114,DreaMS,0.085,score=0.085
3332,4714,DreaMS,0.144,score=0.144
1098,3892,DreaMS,0.280,score=0.280
3196,4801,DreaMS,0.111,score=0.111
4711,5203,DreaMS,0.196,score=0.196
3589,4745,DreaMS,0.510,score=0.510
4745,5772,DreaMS,0.038,score=0.038
3587,4747,DreaMS,0.320,score=0.320
1375,4139,DreaMS,0.128,score=0.128
5555,8716,DreaMS,0.068,score=0.068
3175,3636,DreaMS,0.435,score=0.435
2686,4536,DreaMS,0.260,score=0.260
5414,15838,DreaMS,0.140,score=0.140
3120,10142,DreaMS,0.148,score=0.148
3907,4901,DreaMS,0.199,score=0.199
5771,11935,DreaMS,0.317,score=0.317
2100,7867,DreaMS,0.181,score=0.181
2737,3342,DreaMS,0.214,score=0.214
1637,1720,DreaMS,0.055,score=0.055
424,3268,DreaMS,0.336,score=0.336
3636,4698,DreaMS,0.365,score=0.365
5537,17170,DreaMS,0.105,score=0.105
2699,4523,DreaMS,0.321,score=0.321
5773,13950,DreaMS,0.260,score=0.260
3587,3653,DreaMS,0.279,score=0.279
3892,4916,DreaMS,0.247,score=0.247
1484,5610,DreaMS,0.196,score=0.196
3330,7274,DreaMS,0.020,score=0.020
4623,7274,DreaMS,0.146,score=0.146
1010,4668,DreaMS,0.527,score=0.527
5369,15409,DreaMS,0.480,score=0.480
3472,5571,DreaMS,0.312,score=0.312
4747,9985,DreaMS,0.044,score=0.044
4590,12742,DreaMS,0.221,score=0.221
4810,17086,DreaMS,0.020,score=0.020
3587,4668,DreaMS,0.471,score=0.471
3589,4666,DreaMS,0.526,score=0.526
11720,13294,DreaMS,0.149,score=0.149
3636,17161,DreaMS,0.212,score=0.212
1729,2850,DreaMS,0.311,score=0.311
1195,5862,DreaMS,0.267,score=0.267
1489,3856,DreaMS,0.039,score=0.039
3892,17733,DreaMS,0.138,score=0.138
1627,2100,DreaMS,0.330,score=0.330
2796,17086,DreaMS,0.009,score=0.009
566,2463,DreaMS,0.419,score=0.419
4808,5571,DreaMS,0.406,score=0.406
2133,4158,DreaMS,0.228,score=0.228
5414,5942,DreaMS,0.160,score=0.160
717,2793,DreaMS,0.154,score=0.154
135,3961,DreaMS,0.142,score=0.142
2100,6187,DreaMS,0.171,score=0.171
1195,2201,DreaMS,0.191,score=0.191
1836,1891,DreaMS,0.163,score=0.163
5067,5537,DreaMS,0.190,score=0.190
3856,15633,DreaMS,0.019,score=0.019
2473,2595,DreaMS,0.309,score=0.309
999,20005,DreaMS,0.387,score=0.387
1098,5067,DreaMS,0.193,score=0.193
2463,2474,DreaMS,0.234,score=0.234
1561,15869,DreaMS,0.186,score=0.186
3342,5916,DreaMS,0.199,score=0.199
4651,17161,DreaMS,0.165,score=0.165
331,395,DreaMS,0.580,score=0.580
1706,12748,DreaMS,0.223,score=0.223
135,9950,DreaMS,0.071,score=0.071
1793,7867,DreaMS,0.156,score=0.156
3354,5904,DreaMS,0.319,score=0.319
3634,10142,DreaMS,0.123,score=0.123
11720,14007,DreaMS,0.136,score=0.136
1344,5030,DreaMS,0.126,score=0.126
2336,4665,DreaMS,0.546,score=0.546
13838,17170,DreaMS,0.053,score=0.053
2421,2516,DreaMS,0.242,score=0.242
1729,1891,DreaMS,0.153,score=0.153
4651,5537,DreaMS,0.401,score=0.401
3768,15835,DreaMS,0.139,score=0.139
2463,2553,DreaMS,0.648,score=0.648
5083,13950,DreaMS,0.218,score=0.218
5924,13294,DreaMS,0.133,score=0.133
395,1895,DreaMS,0.214,score=0.214
1631,3005,DreaMS,0.162,score=0.162
2373,4721,DreaMS,0.310,score=0.310
1123,13839,DreaMS,0.401,score=0.401
14788,17161,DreaMS,0.474,score=0.474
4668,11985,DreaMS,0.037,score=0.037
89,5771,DreaMS,0.320,score=0.320
4158,5420,DreaMS,0.198,score=0.198
771,5924,DreaMS,0.293,score=0.293
3338,10915,DreaMS,0.344,score=0.344
3175,14861,DreaMS,0.345,score=0.345
1637,2999,DreaMS,0.185,score=0.185
1126,2421,DreaMS,0.312,score=0.312
1037,2201,DreaMS,0.187,score=0.187
5773,7489,DreaMS,0.233,score=0.233
2396,4698,DreaMS,0.297,score=0.297
1794,5572,DreaMS,0.408,score=0.408
5861,10933,DreaMS,0.124,score=0.124
3974,13872,DreaMS,0.066,score=0.066
4066,5006,DreaMS,0.129,score=0.129
2897,4901,DreaMS,0.216,score=0.216
1916,3330,DreaMS,0.321,score=0.321
1817,2587,DreaMS,0.386,score=0.386
3907,4916,DreaMS,0.381,score=0.381
2779,15787,DreaMS,0.276,score=0.276
5038,5566,DreaMS,0.236,score=0.236
1123,12748,DreaMS,0.216,score=0.216
2396,4808,DreaMS,0.147,score=0.147
3589,5555,DreaMS,0.072,score=0.072
1543,4158,DreaMS,0.126,score=0.126
4666,17733,DreaMS,0.231,score=0.231
2737,10934,DreaMS,0.130,score=0.130
1793,5818,DreaMS,0.019,score=0.019
4645,5772,DreaMS,0.084,score=0.084
1895,2449,DreaMS,0.077,score=0.077
2795,14007,DreaMS,0.172,score=0.172
1794,5817,DreaMS,0.273,score=0.273
340,5407,DreaMS,0.216,score=0.216
2202,4590,DreaMS,0.142,score=0.142
2786,5012,DreaMS,0.305,score=0.305
2421,2595,DreaMS,0.299,score=0.299
2100,10933,DreaMS,0.190,score=0.190
2373,5492,DreaMS,0.358,score=0.358
4982,6058,DreaMS,0.299,score=0.299
1622,3892,DreaMS,0.159,score=0.159
5909,8716,DreaMS,0.319,score=0.319
1331,2216,DreaMS,0.120,score=0.120
5375,17332,DreaMS,0.229,score=0.229
4536,10934,DreaMS,0.107,score=0.107
395,4901,DreaMS,0.532,score=0.532
1218,2020,DreaMS,0.150,score=0.150
2362,5503,DreaMS,0.270,score=0.270
3175,5468,DreaMS,0.208,score=0.208
4536,11935,DreaMS,0.050,score=0.050
1010,1550,DreaMS,0.294,score=0.294
3608,17170,DreaMS,0.220,score=0.220
1218,3876,DreaMS,0.359,score=0.359
3587,6032,DreaMS,0.243,score=0.243
1637,5729,DreaMS,0.179,score=0.179
1542,4873,DreaMS,0.286,score=0.286
4107,13878,DreaMS,0.181,score=0.181
1954,11229,DreaMS,0.243,score=0.243
2216,4988,DreaMS,0.269,score=0.269
1817,17161,DreaMS,0.332,score=0.332
3268,5375,DreaMS,0.228,score=0.228
3317,5668,DreaMS,0.220,score=0.220
1126,14613,DreaMS,0.123,score=0.123
795,3519,DreaMS,0.086,score=0.086
5857,14788,DreaMS,0.281,score=0.281
999,1561,DreaMS,0.202,score=0.202
1732,2988,DreaMS,0.121,score=0.121
4442,5012,DreaMS,0.389,score=0.389
1375,11648,DreaMS,0.181,score=0.181
496,1794,DreaMS,0.423,score=0.423
2527,5823,DreaMS,0.116,score=0.116
771,4623,DreaMS,0.286,score=0.286
3587,14823,DreaMS,0.187,score=0.187
3636,5983,DreaMS,0.144,score=0.144
5750,6114,DreaMS,0.189,score=0.189
4645,17161,DreaMS,0.240,score=0.240
6187,14823,DreaMS,0.150,score=0.150
5904,6059,DreaMS,0.289,score=0.289
3006,15875,DreaMS,0.111,score=0.111
2521,2897,DreaMS,0.241,score=0.241
2449,4047,DreaMS,0.272,score=0.272
3261,3961,DreaMS,0.368,score=0.368
4128,5773,DreaMS,0.024,score=0.024
1691,5366,DreaMS,0.141,score=0.141
4415,12742,DreaMS,0.172,score=0.172
1344,10933,DreaMS,0.258,score=0.258
1002,4653,DreaMS,0.158,score=0.158
4048,5571,DreaMS,0.426,score=0.426
3354,6114,DreaMS,0.123,score=0.123
3293,7274,DreaMS,0.082,score=0.082
4047,5572,DreaMS,0.178,score=0.178
2797,12850,DreaMS,0.161,score=0.161
2170,3175,DreaMS,0.217,score=0.217
730,5017,DreaMS,0.237,score=0.237
1130,4066,DreaMS,0.252,score=0.252
3196,4432,DreaMS,0.068,score=0.068
2795,12852,DreaMS,0.012,score=0.012
2202,5663,DreaMS,0.291,score=0.291
2553,5797,DreaMS,0.176,score=0.176
3268,3954,DreaMS,0.317,score=0.317
3175,17330,DreaMS,0.147,score=0.147
6114,15937,DreaMS,0.403,score=0.403
717,5030,DreaMS,0.351,score=0.351
3293,12628,DreaMS,0.147,score=0.147
795,17161,DreaMS,0.204,score=0.204
2947,14877,DreaMS,0.174,score=0.174
2100,4901,DreaMS,0.117,score=0.117
2786,3006,DreaMS,0.357,score=0.357
7489,14645,DreaMS,0.163,score=0.163
2021,2699,DreaMS,0.291,score=0.291
2793,2999,DreaMS,0.244,score=0.244
1218,2100,DreaMS,0.141,score=0.141
1729,3261,DreaMS,0.232,score=0.232
1474,2073,DreaMS,0.232,score=0.232
3472,5513,DreaMS,0.295,score=0.295
3295,5348,DreaMS,0.522,score=0.522
5610,5815,DreaMS,0.262,score=0.262
5670,13294,DreaMS,0.098,score=0.098
2595,5203,DreaMS,0.582,score=0.582
3330,3892,DreaMS,0.366,score=0.366
1637,5420,DreaMS,0.179,score=0.179
1489,5983,DreaMS,0.243,score=0.243
4139,11229,DreaMS,0.074,score=0.074
4721,15835,DreaMS,0.087,score=0.087
